cha_id,cha_lib,cha_long,mf1_hd,mf1_debit,mf1_taux,mf1_vit,tc1_temps,couleur_tp,etat_trafic,geo_shape,geo_point_2d
773,Boulay Paty I1,218,2021-10-13T17:54:00+00:00,720,10.4,20,40,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.576553145343858, 47.23258387805008], [-1.575552052997193, 47.230743944168]]}","47.2316639111, -1.57605259917"
90,Jouhaux I3,196,2021-10-13T17:54:00+00:00,420,8.3,16,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.58879044964436, 47.20958978081664], [-1.587399778078051, 47.20912738827888], [-1.58648967195942, 47.208775542549375]]}","47.2091958639, -1.58763531707"
360,Eboue,154,2021-10-13T17:54:00+00:00,0,0.0,25,22,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.556039108618466, 47.21162853792148], [-1.556761168528506, 47.21145864740278], [-1.557200090054364, 47.21139325382159], [-1.558030068478444, 47.21135385338357]]}","47.2114476356, -1.55702852423"
73,Boulay Paty I2,188,2021-10-13T17:54:00+00:00,480,6.6,20,34,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.575550703751863, 47.23075836166314], [-1.574689469119772, 47.22916376203642]]}","47.2299610618, -1.57512008644"
86,Allende I1,220,2021-10-13T17:54:00+00:00,480,4.1,23,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.578530829894651, 47.20691125084363], [-1.57695617028971, 47.206580880992576], [-1.576437225951568, 47.206482934048125], [-1.576129873500073, 47.2064417771314], [-1.575723206620726, 47.206429789268704]]}","47.20663138, -1.57713215709"
67,Chabas I1,305,2021-10-13T17:54:00+00:00,1140,15.4,20,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.591186830916153, 47.22171040343447], [-1.587177655790203, 47.22197802076972]]}","47.2218442121, -1.58918224335"
779,Meusnier Querlon I2,179,2021-10-13T17:54:00+00:00,180,2.0,21,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571938871835359, 47.22563999630847], [-1.570827554528108, 47.22421548925616]]}","47.2249277428, -1.57138321318"
433,Fosse I2,94,2021-10-13T17:54:00+00:00,1200,21.45,18,19,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.566908862343513, 47.20874713463781], [-1.568051874557157, 47.208412252517256]]}","47.2085796936, -1.56748036845"
68,Dervallieres I2,116,2021-10-13T17:54:00+00:00,540,13.7,14,29,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.581715000848507, 47.2224187498688], [-1.581487542703757, 47.22243576984922], [-1.581285693307, 47.22245088693077], [-1.5809575394829, 47.22245791422703], [-1.580489939425568, 47.22244285076573], [-1.580188381327038, 47.22242007884815]]}","47.2224431201, -1.58095175028"
314,Estuaire I5,224,2021-10-13T17:54:00+00:00,120,1.6,18,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555355067814395, 47.20426438031882], [-1.552421531957822, 47.204545051050964]]}","47.2044047157, -1.55388829989"
69,Chabas I2,172,2021-10-13T17:54:00+00:00,660,54.5,8,82,6,Bloqué,"{""type"": ""LineString"", ""coordinates"": [[-1.587177655790203, 47.22197802076972], [-1.584914060462443, 47.222111818818526]]}","47.2220449198, -1.58604585813"
5832,Hotel de Ville I2,161,2021-10-13T17:54:00+00:00,0,0.0,13,45,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.556103332793769, 47.21777742425804], [-1.55397515105598, 47.217751262535025]]}","47.2177643434, -1.55503924192"
55,Stalingrad P1,161,2021-10-13T17:54:00+00:00,240,5.0,13,44,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.531241757649226, 47.22005190636173], [-1.533285868100166, 47.21964792914464]]}","47.2198499178, -1.53226381287"
241,Boffrand P1,85,2021-10-13T17:54:00+00:00,300,5.8,19,16,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571945569025268, 47.22086005069638], [-1.572751363792483, 47.22032193336948]]}","47.220590992, -1.57234846641"
766,Dervallieres I5,142,2021-10-13T17:54:00+00:00,480,5.8,20,25,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.57455490217031, 47.22067040219092], [-1.573697489108348, 47.22056431900176], [-1.572751363792483, 47.22032193336948]]}","47.2205249079, -1.57364769664"
5114,Ste Luce P9,432,2021-10-13T17:54:00+00:00,480,5.8,20,78,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.503879080701458, 47.244029704367854], [-1.505520443828955, 47.242285897600524], [-1.50597684409636, 47.24182699578658], [-1.506685572460285, 47.241506202662876], [-1.507661120804276, 47.24133541257902]]}","47.2424108268, -1.50561401218"
5369,D'Arc,250,2021-10-13T17:54:00+00:00,300,6.2,15,61,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.558072728530818, 47.220407194878184], [-1.554988719659782, 47.22121305286736]]}","47.2208101239, -1.5565307241"
400,Felibien I1,178,2021-10-13T17:54:00+00:00,180,1.6,19,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566161622334288, 47.22079912250294], [-1.563804393460143, 47.220853126153905]]}","47.2208261243, -1.5649830079"
753,Basse Chesnaie,347,2021-10-13T17:54:00+00:00,0,0.0,15,82,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.506762797542186, 47.238280149922154], [-1.50661773143518, 47.23900211717109], [-1.506703105724139, 47.23930469686648], [-1.507848957781235, 47.240955622072036], [-1.50803488874194, 47.24118158699896]]}","47.2397934533, -1.50714777618"
769,Guist'hau I3,138,2021-10-13T17:54:00+00:00,720,19.1,14,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566553920008933, 47.21685537285048], [-1.565082331634212, 47.21611374742307]]}","47.2164845601, -1.56581812582"
767,Guist'hau I1,96,2021-10-13T17:54:00+00:00,480,7.0,18,19,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569188393137453, 47.21923233220872], [-1.568973061043073, 47.21837800144911]]}","47.2188051668, -1.56908072709"
5297,Calvaire P1,324,2021-10-13T17:54:00+00:00,300,5.8,19,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555840736067941, 47.21627045892253], [-1.560018290486732, 47.215616430017015]]}","47.2159434445, -1.55792951328"
112,Buat P6,227,2021-10-13T17:54:00+00:00,240,8.7,16,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54194815508891, 47.2271401371137], [-1.543455951482104, 47.225374420453214]]}","47.2262572788, -1.54270205329"
404,Guist'hau I4,126,2021-10-13T17:54:00+00:00,300,8.7,12,37,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.565082331634212, 47.21611374742307], [-1.563753966594625, 47.21542504264479]]}","47.215769395, -1.56441814911"
5274,Merson I,209,2021-10-13T17:54:00+00:00,120,1.6,13,57,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.573423141350927, 47.223566114576585], [-1.570827554528108, 47.22421548925616]]}","47.2238908019, -1.57212534794"
776,Poitou I1,146,2021-10-13T17:54:00+00:00,240,3.7,18,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566536456167379, 47.22537626365689], [-1.565762033013855, 47.22487209676961], [-1.565097104436804, 47.224498363682756]]}","47.2249256937, -1.56582381813"
384,Buat P4,309,2021-10-13T17:54:00+00:00,300,2.9,18,61,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.539935223092645, 47.229210710229175], [-1.537612228468342, 47.23149906807685]]}","47.2303548892, -1.53877372578"
74,Pitre Chevallier P3,200,2021-10-13T17:54:00+00:00,180,2.5,20,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.551410660007351, 47.223182940906995], [-1.549438025064156, 47.22438350099461]]}","47.223783221, -1.55042434254"
777,Viarme I3,100,2021-10-13T17:54:00+00:00,240,6.2,14,25,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562230574276833, 47.22166068680605], [-1.562544041709591, 47.22141068463894], [-1.562178844166382, 47.22088852294329]]}","47.2212987155, -1.56237143248"
95,Lauriol I1,296,2021-10-13T17:54:00+00:00,840,12.5,19,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555962232756035, 47.24123265991525], [-1.559508520561436, 47.240101635059375]]}","47.2406671475, -1.55773537666"
5059,Dos d'Ane P1,411,2021-10-13T17:54:00+00:00,780,3.7,27,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.541870634771952, 47.19813984550709], [-1.54189378471038, 47.19774901576027], [-1.544428808329568, 47.19492089847114]]}","47.1964853652, -1.54304176366"
778,Viarme I4,117,2021-10-13T17:54:00+00:00,360,8.7,15,29,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562178844166382, 47.22088852294329], [-1.561961777455241, 47.22052851482723], [-1.561805896008913, 47.2203222513618], [-1.561678335269238, 47.22027600383851], [-1.561191397561464, 47.22030692000572]]}","47.2204534458, -1.5617610762"
2136,Lauriol I2,172,2021-10-13T17:54:00+00:00,540,7.0,19,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.559508520561436, 47.240101635059375], [-1.559822051634594, 47.23995483140755], [-1.559946403135579, 47.23987323786163], [-1.560085192734885, 47.23978186927492], [-1.560954131942108, 47.23891977077454]]}","47.2395616821, -1.56026821222"
126,Seattle P2,138,2021-10-13T17:54:00+00:00,420,5.0,21,24,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.515260535786767, 47.21834182198072], [-1.5152836753217, 47.21870529361013], [-1.515644627646192, 47.219553796491134]]}","47.2189579629, -1.51540977468"
408,Porte Neuve I,176,2021-10-13T17:54:00+00:00,0,0.0,17,37,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.561191397561464, 47.22030692000572], [-1.560857640374377, 47.21950920994149], [-1.560665004923878, 47.21925568950025], [-1.560122507998843, 47.21896034104018]]}","47.2195407093, -1.56076162835"
496,Lauriol I3,314,2021-10-13T17:54:00+00:00,360,26.6,7,166,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.560954131942108, 47.23891977077454], [-1.562205482442049, 47.23758864172807], [-1.562388291650946, 47.23739465702629], [-1.562517143939915, 47.237208688188254], [-1.5626177935035, 47.236906038695345], [-1.562687183832143, 47.23640322963491]]}","47.2377417282, -1.5619765007"
121,Doulon P4,114,2021-10-13T17:54:00+00:00,660,8.3,15,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.520277354730474, 47.22516280741816], [-1.520167011933192, 47.225081887457655], [-1.519259094586946, 47.224400283396555]]}","47.2247820951, -1.51976781679"
780,Dumas I1,160,2021-10-13T17:54:00+00:00,240,4.1,19,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570705093417238, 47.22401119916391], [-1.571431148879153, 47.222650284406214]]}","47.2233307418, -1.57106812115"
41,Goncourt P,193,2021-10-13T17:54:00+00:00,1020,25.8,17,42,4,Dense,"{""type"": ""LineString"", ""coordinates"": [[-1.564898056716017, 47.23354440934012], [-1.564850375084065, 47.233555310049745], [-1.56265993137808, 47.2343878560666]]}","47.2339629605, -1.56377803363"
25,Cardiff I1,346,2021-10-13T17:54:00+00:00,120,1.2,21,60,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.587847950451439, 47.198163586512464], [-1.585366758348098, 47.19843382979822], [-1.584406815120533, 47.19857692131885], [-1.58334810267516, 47.198715110333424]]}","47.1984247305, -1.58559622144"
2129,Prairie Duc P2,210,2021-10-13T17:54:00+00:00,300,4.1,19,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.559896601966235, 47.20494154520691], [-1.557149740388322, 47.20520776724189]]}","47.2050746562, -1.55852317118"
42,Le Lasseur P1,245,2021-10-13T17:54:00+00:00,900,12.5,17,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.567736778325377, 47.23196444763944], [-1.565227490913885, 47.233367126049025]]}","47.2326657868, -1.56648213462"
532,Aiguillon I1,452,2021-10-13T17:54:00+00:00,480,4.5,20,82,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.578467421698328, 47.20012555852092], [-1.577288142819278, 47.20062379356935], [-1.576609499820478, 47.20105341648694], [-1.576160505250651, 47.20137307745949], [-1.575441222326631, 47.20207546268135], [-1.575054465610648, 47.20256326873527], [-1.574704146370009, 47.20315612174653]]}","47.2014074795, -1.57639144765"
233,Dalby P4,257,2021-10-13T17:54:00+00:00,300,5.4,17,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.530178569655958, 47.22229370907326], [-1.53121377383316, 47.22008380148384]]}","47.2211887553, -1.53069617174"
755,Hauts Paves I3,111,2021-10-13T17:54:00+00:00,180,3.3,15,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.567616405735202, 47.226060976107775], [-1.566536456167379, 47.22537626365689]]}","47.2257186199, -1.56707643095"
26,Aiguillon I2,300,2021-10-13T17:54:00+00:00,360,3.7,19,58,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.574704146370009, 47.20315612174653], [-1.574444490441171, 47.203560153865816], [-1.574039588175366, 47.20431789704268], [-1.57376854876957, 47.20487709820151], [-1.573310230542463, 47.20540137817589], [-1.573089428455875, 47.20561215483979]]}","47.204426645, -1.57395245591"
118,Stalingrad P3,361,2021-10-13T17:54:00+00:00,540,7.9,18,71,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537721570225689, 47.21880857614742], [-1.542298153515797, 47.21788794733508]]}","47.2183482617, -1.54000986187"
398,Poitou I2,386,2021-10-13T17:54:00+00:00,300,3.7,19,75,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.565097104436804, 47.224498363682756], [-1.564373814314443, 47.2240719124292], [-1.563764202128098, 47.223542549026305], [-1.563459302998438, 47.223245364998085], [-1.563330583488268, 47.22307945957837], [-1.563123050054104, 47.22280890475671], [-1.562871584414637, 47.222475859148936], [-1.562230574276833, 47.22166068680605]]}","47.223195717, -1.56355769852"
5360,Eboue,130,2021-10-13T17:54:00+00:00,600,9.5,18,26,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.556258673031704, 47.21185742191925], [-1.556715238712659, 47.21172229797143], [-1.556994043248105, 47.21166231512841], [-1.557418310061489, 47.211603607262255], [-1.55791736868689, 47.21163627156835]]}","47.2116833339, -1.55708082555"
175,Ste Luce I5,156,2021-10-13T17:54:00+00:00,780,9.5,18,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.510119930175962, 47.24110172199235], [-1.508125506246739, 47.24147264069956]]}","47.2412871813, -1.50912271821"
77,Dumas I2,277,2021-10-13T17:54:00+00:00,540,8.7,18,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571431148879153, 47.222650284406214], [-1.572751363792483, 47.22032193336948]]}","47.2214861089, -1.57209125634"
362,Franklin,195,2021-10-13T17:54:00+00:00,60,0.4,17,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.561690669552652, 47.21337845922993], [-1.561989909258277, 47.21353653326692], [-1.562582543163904, 47.21497763439014]]}","47.214114409, -1.56220665522"
752,Perray P1,391,2021-10-13T17:54:00+00:00,120,1.6,13,108,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.508989284653851, 47.244972738789066], [-1.508497340990045, 47.243946983573096], [-1.508406740358316, 47.24374054075731], [-1.508282642410388, 47.24344750824087], [-1.508236787769724, 47.24333656642923], [-1.508084751074948, 47.24278134536946], [-1.507908067743721, 47.24213614373111], [-1.507771257842348, 47.241560809520344]]}","47.2432963624, -1.50829794202"
2130,Prairie Duc P3,113,2021-10-13T17:54:00+00:00,300,4.5,18,23,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.561379448728607, 47.204803675632995], [-1.559896601966235, 47.20494154520691]]}","47.2048726104, -1.56063802535"
5420,Calvaire P2,192,2021-10-13T17:54:00+00:00,0,0.0,20,34,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.560018290486732, 47.215616430017015], [-1.562493140442629, 47.21522624860628]]}","47.2154213393, -1.56125571546"
297,Calvaire I2,324,2021-10-13T17:54:00+00:00,300,9.5,12,95,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555791348454311, 47.21613282293847], [-1.559966932282807, 47.215472670771184]]}","47.2158027469, -1.55787914037"
789,Buat P2,163,2021-10-13T17:54:00+00:00,120,2.0,19,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537612228468342, 47.23149906807685], [-1.536406686689364, 47.232715904824985]]}","47.2321074865, -1.53700945758"
5821,Michelet P3,374,2021-10-13T17:54:00+00:00,420,5.8,19,70,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555599017586261, 47.23817818993903], [-1.555556943117288, 47.23481053541723]]}","47.2364943627, -1.55557798035"
5779,Meusnier Querlon P1,173,2021-10-13T17:54:00+00:00,180,1.6,19,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571646337438297, 47.225927494446346], [-1.570540818202929, 47.22456160591563]]}","47.2252445502, -1.57109357782"
56,Dalby P2,175,2021-10-13T17:54:00+00:00,0,0.0,37,17,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.528000944322538, 47.22670056838595], [-1.528776166552521, 47.225208297836446]]}","47.2259544331, -1.52838855544"
5371,Luther King P3,284,2021-10-13T17:54:00+00:00,180,1.2,24,43,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.55510448299073, 47.2573443656714], [-1.555531201896201, 47.25768905595493], [-1.555831190240735, 47.258104061694056], [-1.555967039261831, 47.258450312188835], [-1.556109607906982, 47.25905533486928], [-1.55624336972585, 47.25972669422873]]}","47.2584400601, -1.55584287109"
5278,Painlevé P1,272,2021-10-13T17:54:00+00:00,120,2.0,18,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569502545828915, 47.22635616819593], [-1.57040625172424, 47.223984181880994]]}","47.225170175, -1.56995439878"
234,Dalby P3,340,2021-10-13T17:54:00+00:00,240,4.1,18,68,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.528776166552521, 47.225208297836446], [-1.530178569655958, 47.22229370907326]]}","47.2237510035, -1.5294773681"
835,Monzie P2,217,2021-10-13T17:54:00+00:00,240,2.5,22,35,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.539498782922826, 47.203747438533796], [-1.538833131442907, 47.20413098757534], [-1.537765173649606, 47.20477158406478], [-1.537299382178442, 47.20500909940166]]}","47.2043866931, -1.53840361213"
399,Monselet,347,2021-10-13T17:54:00+00:00,420,6.2,17,72,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.57040625172424, 47.223984181880994], [-1.569459165393368, 47.22092886966641]]}","47.2224565258, -1.56993270856"
5215,Cote St Sébastien I1,279,2021-10-13T17:54:00+00:00,840,11.2,19,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.537371778182858, 47.19912807320522], [-1.538326267239621, 47.198908170547675], [-1.53910383027864, 47.198691116521466], [-1.539467663374816, 47.19857259216489], [-1.540754192302455, 47.19812996128429]]}","47.1986692661, -1.53907461658"
5368,Cassegrain,319,2021-10-13T17:54:00+00:00,0,0.0,19,62,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.558228594125032, 47.217763402026705], [-1.557956790532023, 47.21794078483461], [-1.557691937875189, 47.21798481911072], [-1.557471595096597, 47.21799536039949], [-1.557631584369506, 47.22027660657859]]}","47.218818464, -1.55763400106"
58,Cote St Sebastien P3,246,2021-10-13T17:54:00+00:00,480,5.4,20,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.534448248952696, 47.20006732436176], [-1.537547916528561, 47.19938631022294]]}","47.1997268173, -1.53599808274"
6140,St Jacques P1,141,2021-10-13T17:54:00+00:00,240,1.2,17,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.53960058228588, 47.19708427963418], [-1.540991385838211, 47.19793520764149]]}","47.1975097436, -1.54029598406"
